Title,Genre,Ratings,Vote_Counts,Runtime
The Wonderful Story of Henry Sugar and Three More,fantasy,7.1,8600,88
The Woods Are Real,fantasy,2.4,472,80
The Worlds Divide,fantasy,7.9,40,120
The Yin Yang Master Zero,fantasy,5.7,295,112
The Zodian Gemini,fantasy,6.1,113,96
Thelma the Unicorn,fantasy,5.7,3100,93
This Is It,fantasy,6.1,113,96
This Is Me... Now,fantasy,4.1,7200,65
Tian chao guo ku zhi mi,fantasy,6.1,113,96
Tim Travers & the Time Travelers Paradox,fantasy,6.7,349,95
Timestalker,fantasy,5.5,3100,89
Tobia e i colori del mondo,fantasy,3.7,7,96
Tokusou Sentai Dekaranger 20th: Fireball Booster,fantasy,7.1,38,96
Touken Ranbu Kai: Douden Chikashi Haberau Monora,fantasy,6.1,113,69
Traces of Love,fantasy,6.5,924,105
Train Travel Tokyo,fantasy,6.1,113,96
Transformers One,fantasy,7.6,55000,104
Treasure Awaits,fantasy,6.1,113,96
Treasure Fellowship,fantasy,6.1,113,86
Tri bogatyrya. Ni dnya bez podviga,fantasy,5.6,85,61
Trident : The Beginning,fantasy,6.1,113,65
Turma da Mônica Jovem: Reflexos do Medo,fantasy,2.8,261,88
Two Breaths,fantasy,8.0,47,96
Uglies,fantasy,4.7,34000,100
Ultraman: Rising,fantasy,6.9,6700,117
UmroAyyar - A New Beginning,fantasy,6.9,681,135
Un trago de infierno,fantasy,6.1,113,90
Una ballena,fantasy,5.6,186,108
UnichtoZhanna,fantasy,3.3,54,98
Universal Groove,fantasy,5.5,173,74
Unspeakable: Beyond the Wall of Sleep,fantasy,4.2,134,90
Vampire Genesis,fantasy,4.2,38,105
Vasilisa i khraniteli vremeni,fantasy,2.9,82,98
Velký Pán,fantasy,6.8,10,73
Vertical,fantasy,5.2,148,111
Videotheque,fantasy,5.3,106,112
Vincent,fantasy,7.2,85,92
Wanderer,fantasy,7.0,9,96
War of the Ninja Monsters: Jaron vs Goura,fantasy,4.0,6,96
Warchief,fantasy,2.5,621,94
Wayward Sisters,fantasy,6.1,113,96
We Work for the Dead,fantasy,6.5,516,84
Wedding Diaries,fantasy,8.8,2000,121
Went Up the Hill,fantasy,6.6,92,100
White Cobra Diamond Fox vs the Golden Eye,fantasy,5.0,25,90
White Snake: Afloat,fantasy,6.9,590,133
Wicked,fantasy,7.4,173000,160
Wicked Season,fantasy,5.5,37,96
Witch,fantasy,4.9,1400,107
Witch Hunter,fantasy,4.3,30,80
Witches of God,fantasy,7.1,19,73
Witchy Ways,fantasy,6.5,40,96
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,fantasy,6.4,39,71
Wonderland,fantasy,6.8,13,120
Woodwalkers,fantasy,5.3,545,103
Woody Woodpecker Goes to Camp,fantasy,4.5,2700,100
Woof Woof Daddy,fantasy,6.0,46,105
Written in Blood,fantasy,6.1,113,96
Wynonna Earp: Vengeance,fantasy,5.5,1700,96
Xiao zi,fantasy,3.5,12,101
Xin Longmen kezhan,fantasy,2.9,7,73
Yao Shen Ling,fantasy,6.7,71,93
Young Love,fantasy,8.1,10,96
Young doctor's notes,fantasy,3.5,7,86
Zak & Wowo: The Legend of Lendarys,fantasy,5.7,103,85
¿Quién es quién?,fantasy,5.3,257,95
