Title,Genre,Ratings,Vote_Counts,Runtime
Once Upon a Time in China,mystery,6.0,146,82
Orion and the Dark,mystery,6.3,18000,93
Oro Negro,mystery,6.0,146,97
Oshi no Ko: The Final Act,mystery,6.1,196,129
Outbreak,mystery,4.4,1300,88
Paddington in Peru,mystery,6.7,27000,106
Painted Smile,mystery,6.0,146,97
Paranoia,mystery,4.1,407,95
Paranormal Encounters at the Miami YMCA,mystery,6.0,146,97
Partners,mystery,4.8,128,110
Passages of Nexus,mystery,5.3,314,108
Pedro Páramo,mystery,6.3,3200,130
Pemburu Saka,mystery,6.0,146,89
Perewangan,mystery,5.4,182,109
Perfect Blue,mystery,7.8,8,97
Perfumed with Mint,mystery,6.1,27,111
Perpetuate the Beast,mystery,6.0,146,97
Phantasm,mystery,6.0,146,97
Pharism: Prologue,mystery,6.0,146,78
Phir Aayi Hasseen Dillruba,mystery,5.8,7000,132
PinkCity: A Psychedelic Meditation,mystery,6.0,146,95
Piri Reis: The Incredible Chart,mystery,7.0,27,138
Pisara - Mystery Within Mystery,mystery,8.8,6,97
Pogumidam Vegu Thooramillai,mystery,7.3,3900,133
Pop the Pickel,mystery,6.0,146,80
Portraits,mystery,4.8,48,82
Prasanna Vadanam,mystery,6.6,579,146
Pride,mystery,9.0,13,125
Problematic Intentions,mystery,4.6,15,90
Psycho Holibaaz,mystery,6.0,146,97
Qianhe xiansheng,mystery,6.0,146,82
Rajwant,mystery,6.0,146,97
Rakshana,mystery,5.5,1200,139
Raktaksha,mystery,4.8,1500,118
Ramuvinte Manaivikal,mystery,6.0,146,116
Ranam Aram Thavarel,mystery,5.9,815,121
Rangeet,mystery,6.0,146,97
Raphael,mystery,6.0,146,97
"Rapunzel, El Perro y El Brujo",mystery,7.6,22,109
Rautu Ka Raaz,mystery,6.3,2000,114
Ready or Not (Dot),mystery,6.0,146,74
Real Estate Sisters,mystery,4.4,30,84
Real Life Fiction,mystery,4.2,79,95
Red One,mystery,6.3,143000,123
Reefer Monster Madness,mystery,6.0,146,97
Regina,mystery,6.0,146,75
Rem,mystery,6.0,146,72
